time,apparentTemperature,cloudCover,dewPoint,humidity,ozone,precipAccumulation,precipIntensity,precipProbability,pressure,temperature,uvIndex,visibility,windBearing,windGust,windSpeed,no precip,rain,snow,Clear,Dangerously Windy and Partly Cloudy,Drizzle,Foggy,Heavy Rain,Humid,Light Rain,Mostly Cloudy,Overcast,Partly Cloudy,Possible Drizzle,Possible Light Rain,Possible Light Snow,Rain,Snow,Windy,Windy and Mostly Cloudy,Windy and Overcast,Windy and Partly Cloudy
2019-02-11 11:00:00,47.51,0.42,41.49,0.73,315.8,0.0,0.0,0.0,1008.8,49.77,3.0,10.0,201.0,12.97,5.77,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-02-11 12:00:00,46.45,0.39,38.84,0.72,317.6,0.0,0.0,0.0,1007.8,47.55,2.0,10.0,78.0,14.27,3.51,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-02-11 13:00:00,46.17,0.5,39.9,0.74,321.5,0.0,0.0004,0.14,1007.0,47.66,2.0,10.0,112.0,12.92,4.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-02-11 14:00:00,45.35,0.67,41.68,0.8,326.0,0.0,0.0017,0.18,1006.2,47.43,1.0,7.5520000000000005,160.0,10.3,4.76,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-02-11 15:00:00,45.07,0.81,43.54,0.86,330.5,0.0,0.0045,0.26,1005.7,47.44,0.0,3.823,197.0,8.15,5.23,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-11 16:00:00,44.31,0.85,44.05,0.9,333.9,0.0,0.0114,0.36,1005.4,46.76,0.0,2.5669999999999997,211.0,7.28,5.15,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-11 17:00:00,43.38,0.85,43.96,0.93,337.3,0.0,0.0277,0.48,1005.3,45.75,0.0,2.127,215.0,6.9,4.78,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019-02-11 18:00:00,42.75,0.86,43.67,0.96,340.5,0.0,0.0435,0.57,1005.6,44.75,0.0,0.542,211.0,5.63,4.06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019-02-11 19:00:00,42.48,0.9,43.82,0.98,347.2,0.0,0.0478,0.59,1006.1,44.3,0.0,0.268,134.0,4.57,3.78,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019-02-11 20:00:00,42.28,0.94,44.01,1.0,355.5,0.0,0.0468,0.6,1006.9,44.01,0.0,0.34600000000000003,26.0,3.85,3.62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019-02-11 21:00:00,41.09,0.97,43.03,1.0,365.7,0.0,0.0467,0.62,1007.7,43.03,0.0,0.435,314.0,3.95,3.69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019-02-11 22:00:00,38.65,0.98,41.32,1.0,378.6,0.0,0.0465,0.62,1008.4,41.32,0.0,0.428,311.0,6.32,4.22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019-02-11 23:00:00,35.57,0.98,39.18,1.0,393.4,0.0,0.0446,0.53,1009.0,39.18,0.0,0.43,344.0,10.08,4.93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019-02-12 00:00:00,35.28,0.97,38.31,1.0,401.8,0.0,0.0401,0.42,1010.4,38.31,0.0,0.705,33.0,6.96,4.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019-02-12 01:00:00,34.19,0.98,37.2,1.0,412.3,0.0,0.0327,0.34,1010.9,37.2,0.0,0.6579999999999999,25.0,7.34,3.89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019-02-12 02:00:00,33.85,0.99,36.56,1.0,421.8,0.0,0.0248,0.27,1011.4,36.56,0.0,0.563,0.0,7.4,3.52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019-02-12 03:00:00,33.55,0.99,36.04,1.0,430.6,0.0,0.0187,0.21,1011.9,36.04,0.0,0.5,341.0,7.2,3.27,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-12 04:00:00,34.25,0.98,35.75,0.97,438.9,0.0,0.0138,0.14,1012.5,36.6,0.0,0.41700000000000004,336.0,6.26,3.22,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-12 05:00:00,34.65,0.97,35.13,0.93,446.4,0.0,0.0099,0.12,1013.3,37.04,0.0,0.37,338.0,5.07,3.3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-12 06:00:00,29.66,0.95,34.36,1.0,452.4,0.0,0.0077,0.11,1014.0,34.47,0.0,3.195,347.0,16.52,5.37,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-02-12 07:00:00,30.42,0.94,34.2,0.96,455.3,0.0,0.0063,0.11,1014.8,35.18,0.0,3.035,348.0,16.23,5.48,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-02-12 08:00:00,31.98,0.92,34.33,0.92,456.0,0.0,0.0054,0.14,1015.7,36.43,1.0,2.574,350.0,14.57,5.38,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-02-12 09:00:00,34.74,0.9,33.93,0.83,456.2,0.0,0.0043,0.14,1016.4,38.75,1.0,3.18,351.0,13.36,5.35,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-02-12 10:00:00,36.1,0.87,31.99,0.73,456.3,0.0,0.0029,0.16,1016.8,40.1,1.0,6.02,351.0,13.39,5.66,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-02-12 11:00:00,36.56,0.84,30.25,0.66,455.7,0.0,0.0017,0.16,1017.0,40.7,1.0,9.924,351.0,13.91,6.04,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-02-12 12:00:00,30.34,0.78,30.64,0.77,456.6,0.0,0.0011,0.16,1018.1,37.13,1.0,10.0,358.0,18.06,9.45,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-02-12 13:00:00,30.32,0.65,29.99,0.76,456.3,0.0,0.0007,0.15,1018.9,36.79,1.0,10.0,356.0,17.69,8.67,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-02-12 14:00:00,30.76,0.48,29.59,0.76,455.7,0.0,0.0005,0.03,1019.7,36.37,0.0,10.0,355.0,16.51,7.01,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-02-12 15:00:00,30.69,0.36,28.85,0.76,455.2,0.0,0.0004,0.02,1020.6,35.53,0.0,8.214,352.0,15.12,5.66,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-02-12 16:00:00,29.34,0.32,27.65,0.77,455.3,0.0,0.0003,0.02,1021.5,34.0,0.0,6.704,350.0,13.38,5.09,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-02-12 17:00:00,27.53,0.32,26.62,0.8,455.4,0.0,0.0003,0.01,1022.5,32.24,0.0,5.343,348.0,11.47,4.81,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-02-12 18:00:00,25.95,0.32,25.89,0.81,455.9,0.0,0.0002,0.01,1023.4,31.1,0.0,5.3,353.0,14.57,5.07,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-02-12 19:00:00,25.15,0.31,25.85,0.83,452.6,0.0,0.0002,0.01,1024.3,30.29,0.0,4.765,353.0,14.56,4.91,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-12 20:00:00,24.69,0.3,25.81,0.85,448.0,0.0,0.0003,0.01,1025.1,29.77,0.0,4.408,355.0,14.61,4.77,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-12 21:00:00,24.28,0.31,25.68,0.86,444.8,0.0,0.0004,0.01,1025.8,29.38,0.0,3.975,358.0,14.73,4.72,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-12 22:00:00,23.61,0.32,25.87,0.88,443.6,0.0,0.0007,0.02,1026.2,28.91,0.0,3.241,1.0,14.93,4.84,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-02-12 23:00:00,23.38,0.36,26.51,0.91,443.9,0.0,0.0019,0.03,1026.4,28.91,0.0,2.435,5.0,15.23,5.07,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-02-13 00:00:00,24.5,0.43,26.17,0.88,443.4,0.0,0.0031,0.02,1026.4,29.24,0.0,2.6210000000000004,36.0,14.77,4.35,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-02-13 01:00:00,23.79,0.57,26.47,0.9,445.7,0.0,0.0033,0.03,1026.7,29.07,0.0,2.178,35.0,15.64,4.84,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-02-13 02:00:00,23.12,0.74,26.73,0.91,449.1,0.0,0.0034,0.03,1026.9,29.14,0.0,1.757,27.0,16.91,5.65,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-13 03:00:00,22.51,0.86,26.85,0.91,452.3,0.0,0.0036,0.03,1027.2,29.11,0.0,1.483,20.0,18.26,6.34,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-13 04:00:00,22.92,0.88,26.68,0.88,454.8,0.0,0.0037,0.03,1027.6,29.71,0.0,1.454,18.0,19.71,6.74,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-13 05:00:00,23.21,0.85,26.48,0.86,457.0,0.0,0.0037,0.03,1028.0,30.12,0.0,1.574,18.0,21.28,7.03,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-13 06:00:00,20.22,0.82,25.39,0.91,459.9,0.0249,0.0039,0.04,1028.5,27.7,0.0,2.673,21.0,20.34,7.12,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-02-13 07:00:00,19.82,0.81,25.22,0.9,459.5,0.0269,0.0042,0.05,1028.7,27.9,0.0,2.574,21.0,21.75,8.05,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-02-13 08:00:00,19.47,0.81,25.01,0.88,457.7,0.0303,0.0049,0.09,1028.7,28.21,1.0,2.276,23.0,23.4,9.23,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-02-13 09:00:00,20.57,0.8,24.38,0.81,455.6,0.0,0.0055,0.1,1028.7,29.46,1.0,2.137,24.0,24.37,10.02,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-02-13 10:00:00,21.83,0.8,23.68,0.75,453.4,0.0,0.0059,0.11,1028.6,30.56,1.0,2.333,28.0,24.3,10.23,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-02-13 11:00:00,24.05,0.79,23.13,0.69,450.9,0.0,0.006,0.13,1028.4,32.28,2.0,2.69,32.0,23.57,10.05,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-02-13 12:00:00,22.64,0.79,20.84,0.67,458.9,0.0,0.0061,0.1,1028.7,30.37,1.0,3.162,52.0,19.95,8.35,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-02-13 13:00:00,23.37,0.81,21.79,0.7,455.9,0.0,0.0056,0.11,1029.0,30.52,1.0,3.491,50.0,18.83,7.51,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-02-13 14:00:00,24.05,0.82,23.49,0.74,451.2,0.0,0.0048,0.11,1029.5,30.64,0.0,3.793,42.0,17.93,6.73,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-02-13 15:00:00,24.29,0.83,24.73,0.79,446.1,0.0,0.0042,0.11,1030.1,30.5,0.0,3.9939999999999998,35.0,17.21,6.2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-02-13 16:00:00,24.22,0.81,25.36,0.82,441.2,0.0,0.0037,0.11,1031.0,30.24,0.0,4.024,30.0,16.98,5.9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-02-13 17:00:00,24.06,0.79,25.73,0.84,435.9,0.0,0.0032,0.07,1032.1,29.96,0.0,3.951,27.0,16.95,5.69,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-02-13 18:00:00,23.81,0.73,25.55,0.86,433.5,0.0,0.0026,0.05,1033.1,29.14,0.0,4.537,19.0,13.28,4.89,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-02-13 19:00:00,23.21,0.6,25.64,0.89,428.9,0.0,0.0018,0.04,1033.8,28.46,0.0,4.253,11.0,12.76,4.71,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-02-13 20:00:00,22.39,0.44,25.38,0.91,424.0,0.0,0.0011,0.03,1034.4,27.7,0.0,3.786,3.0,12.56,4.64,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-02-13 21:00:00,21.02,0.32,24.73,0.93,417.7,0.0063,0.0008,0.03,1034.7,26.42,0.0,3.444,355.0,11.89,4.52,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-02-13 22:00:00,18.68,0.28,22.96,0.95,409.2,0.0061,0.0005,0.02,1034.9,24.16,0.0,2.985,349.0,10.2,4.27,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-13 23:00:00,16.05,0.27,21.01,0.98,399.3,0.0047,0.0003,0.01,1034.8,21.56,0.0,2.662,342.0,8.05,3.98,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-14 00:00:00,19.02,0.27,22.83,0.93,390.1,0.0027,0.0002,0.01,1034.3,24.65,0.0,4.774,18.0,8.35,4.46,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-14 01:00:00,16.8,0.24,20.43,0.92,380.0,0.0,0.0,0.0,1034.2,22.38,0.0,7.386,12.0,7.31,4.13,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-14 02:00:00,13.7,0.19,17.23,0.92,369.7,0.0,0.0,0.0,1034.1,19.18,0.0,10.0,1.0,6.37,3.69,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-14 03:00:00,11.89,0.15,14.7,0.9,361.0,0.0,0.0,0.0,1033.9,17.22,0.0,10.0,352.0,5.82,3.41,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-14 04:00:00,10.71,0.12,12.56,0.85,354.6,0.0,0.0,0.0,1033.8,16.2,0.0,10.0,347.0,5.64,3.43,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-14 05:00:00,9.64,0.09,10.78,0.81,349.8,0.0,0.0,0.0,1033.8,15.52,0.0,10.0,344.0,5.87,3.61,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-14 06:00:00,9.2,0.08,12.32,0.87,346.5,0.0,0.0,0.0,1033.7,15.44,0.0,10.0,349.0,6.6,3.83,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-14 07:00:00,14.25,0.07,16.93,0.87,343.1,0.0,0.0,0.0,1033.7,20.24,0.0,10.0,349.0,8.97,4.18,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-14 08:00:00,21.3,0.08,23.17,0.86,340.4,0.0,0.0,0.0,1033.1,26.74,1.0,10.0,348.0,12.13,4.61,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-14 09:00:00,27.98,0.1,27.79,0.82,338.1,0.0,0.0,0.0,1032.4,32.71,2.0,10.0,348.0,14.33,4.92,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-14 10:00:00,32.43,0.11,30.28,0.77,336.2,0.0,0.0,0.0,1031.5,36.66,3.0,10.0,348.0,14.64,5.14,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-14 11:00:00,36.59,0.13,32.18,0.73,334.8,0.0,0.0,0.0,1030.5,40.27,3.0,10.0,348.0,13.99,5.27,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-14 12:00:00,37.81,0.17,31.01,0.64,336.6,0.0,0.0,0.0,1030.4,42.29,2.0,8.799,351.0,15.57,7.17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-14 13:00:00,39.57,0.27,31.84,0.63,336.6,0.0,0.0003,0.03,1030.0,43.5,2.0,7.221,356.0,15.21,6.6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-14 14:00:00,39.42,0.4,32.97,0.68,336.7,0.0,0.0004,0.03,1029.7,42.83,1.0,5.274,0.0,14.47,5.54,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-02-14 15:00:00,34.58,0.51,34.79,0.87,336.6,0.0,0.0005,0.16,1029.4,38.18,0.0,3.825,5.0,13.38,4.7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-02-14 16:00:00,32.56,0.55,33.74,0.91,336.0,0.0,0.0007,0.15,1029.5,36.25,0.0,3.2880000000000003,6.0,11.64,4.45,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-02-14 17:00:00,29.8,0.57,31.47,0.91,335.0,0.0,0.0009,0.1,1029.8,33.87,0.0,3.2439999999999998,6.0,9.52,4.43,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-02-14 18:00:00,27.73,0.6,29.93,0.91,336.3,0.0,0.0011,0.04,1029.9,32.24,0.0,3.52,6.0,10.69,4.61,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-02-14 19:00:00,27.63,0.69,29.19,0.89,336.6,0.0,0.0014,0.03,1029.8,32.11,0.0,3.508,5.0,10.44,4.55,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-02-14 20:00:00,27.92,0.81,28.65,0.86,337.0,0.0,0.0022,0.03,1029.8,32.28,0.0,3.514,4.0,10.55,4.46,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-02-14 21:00:00,24.57,0.89,28.5,0.96,336.9,0.0,0.0034,0.03,1029.7,29.46,0.0,3.321,3.0,11.58,4.53,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-02-14 22:00:00,23.83,0.92,28.55,0.98,335.9,0.0,0.0055,0.04,1029.5,29.13,0.0,2.7569999999999997,2.0,14.39,4.86,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-02-14 23:00:00,23.7,0.92,29.27,1.0,334.2,0.0,0.0085,0.06,1029.2,29.35,0.0,1.999,3.0,18.08,5.29,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-15 00:00:00,30.1,0.92,34.82,0.95,331.8,0.0,0.011000000000000001,0.11,1028.1,36.07,0.0,1.2919999999999998,16.0,22.84,7.49,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-15 01:00:00,31.38,0.92,35.23,0.93,330.4,0.0,0.01,0.14,1027.9,36.98,0.0,1.147,20.0,21.37,7.18,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-15 02:00:00,31.16,0.91,34.81,0.94,329.1,0.0,0.0078,0.1,1027.8,36.31,0.0,1.24,21.0,17.71,6.28,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-15 03:00:00,31.15,0.9,34.38,0.95,328.6,0.0,0.0062,0.08,1027.8,35.8,0.0,1.4580000000000002,23.0,14.54,5.48,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-15 04:00:00,30.45,0.86,34.01,0.97,328.8,0.0,0.0058,0.07,1027.9,34.88,0.0,1.835,23.0,12.66,5.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-15 05:00:00,30.29,0.82,33.7,0.97,329.8,0.0,0.0057,0.07,1028.0,34.5,0.0,2.34,23.0,11.27,4.69,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-02-15 06:00:00,30.4,0.78,34.32,0.98,332.3,0.0,0.0057,0.1,1027.9,34.7,0.0,4.489,31.0,13.77,4.84,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-02-15 07:00:00,30.32,0.78,34.39,0.98,335.7,0.0,0.0062,0.12,1028.0,34.78,0.0,4.196000000000001,34.0,13.69,5.02,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-02-15 08:00:00,31.01,0.79,34.54,0.96,339.8,0.0,0.006999999999999999,0.15,1028.1,35.61,1.0,3.4,35.0,13.65,5.36,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-02-15 09:00:00,32.36,0.79,34.12,0.89,342.7,0.0,0.0075,0.21,1028.1,36.92,2.0,2.944,37.0,13.77,5.64,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-02-15 10:00:00,34.26,0.77,32.99,0.8,343.7,0.0,0.0069,0.25,1028.0,38.63,2.0,3.3280000000000003,37.0,14.07,5.81,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-15 11:00:00,35.29,0.75,31.76,0.73,343.6,0.0,0.006,0.25,1027.8,39.56,2.0,4.053999999999999,37.0,14.51,5.92,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-15 12:00:00,32.42,0.73,31.4,0.79,337.6,0.0,0.0053,0.22,1027.5,37.38,2.0,10.0,47.0,13.42,6.31,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-02-15 13:00:00,32.36,0.74,32.0,0.81,335.5,0.0,0.0057,0.23,1027.7,37.43,2.0,10.0,47.0,14.37,6.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-02-15 14:00:00,32.13,0.76,33.33,0.85,333.2,0.0,0.0067,0.26,1028.0,37.31,1.0,6.745,45.0,15.68,6.62,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-15 15:00:00,31.64,0.77,34.28,0.9,332.1,0.0,0.0069,0.28,1028.5,36.86,0.0,3.614,42.0,16.28,6.54,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-15 16:00:00,30.75,0.75,33.59,0.91,332.7,0.0,0.0058,0.18,1029.1,35.87,0.0,2.784,38.0,15.54,6.12,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-02-15 17:00:00,29.73,0.72,32.33,0.91,334.3,0.0,0.0042,0.11,1029.9,34.66,0.0,2.948,31.0,14.11,5.56,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-02-15 18:00:00,28.98,0.65,31.15,0.92,344.3,0.0,0.0032,0.08,1030.4,33.23,0.0,3.807,28.0,7.43,4.51,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-02-15 19:00:00,28.18,0.54,30.97,0.94,346.5,0.0,0.0023,0.06,1031.0,32.48,0.0,3.8760000000000003,25.0,7.88,4.43,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-02-15 20:00:00,27.32,0.41,30.75,0.96,348.0,0.0,0.0016,0.03,1031.5,31.85,0.0,3.93,23.0,9.68,4.55,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-02-15 21:00:00,26.27,0.31,30.05,0.96,349.1,0.0,0.0011,0.01,1032.0,30.94,0.0,3.94,19.0,10.63,4.55,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-15 22:00:00,24.84,0.27,28.78,0.98,350.1,0.0,0.0008,0.01,1032.3,29.37,0.0,3.847,13.0,9.56,4.18,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-15 23:00:00,23.47,0.28,27.5,0.99,350.8,0.0037,0.0006,0.01,1032.4,27.66,0.0,3.698,7.0,7.63,3.67,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-16 00:00:00,27.4,0.28,30.69,0.98,349.1,0.0,0.0,0.0,1031.6,31.23,0.0,3.748,31.0,6.14,3.82,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-16 01:00:00,26.13,0.26,29.85,1.0,349.1,0.0,0.0,0.0,1031.6,29.98,0.0,3.681,24.0,5.95,3.67,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-16 02:00:00,23.8,0.24,27.84,1.0,349.1,0.0,0.0,0.0,1031.7,27.84,0.0,3.617,14.0,6.27,3.58,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-16 03:00:00,22.33,0.23,26.44,1.0,348.5,0.0,0.0,0.0,1031.8,26.44,0.0,3.555,5.0,6.48,3.48,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-16 04:00:00,21.25,0.23,25.2,1.0,346.6,0.0,0.0,0.0,1032.1,25.3,0.0,3.134,0.0,6.07,3.32,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
